0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
-0.034863992460020574,0.003635705829592231,0.07722336854754347,0.0008113955739109148,0.00594127258897395,0.12873494983287134,0.20040752189357286,0.13389703849336146,0.26672978330626257,0.23516760743372417,0.1578693598623931,0.2424655305222762,0.19522946396570728,0.05388062973625133,0.08698944351596634,0.17063993268917016,0.288539022065419,0.2243632572180655,0.4514993224378172,0.46200764077076373,0.5765404656022912,0.500654540977357,0.4228377628969135,0.6061806452992923,0.6413298379251995,0.6321864563050236,0.6648965233453512,0.7807439444226303,0.6887512175951347,0.41438742868722783,0.043558302613686595,0.25812419651538887,0.4679060101661345,0.6799269919364348,0.8158944769677402,0.9238865597181486,0.6648843260834083,0.6190009380162447,0.4416863365254664,0.22513159867548144,0.0348275536471499,0.305982153594118,0.2544346811504732,0.40067120699889147,0.23219118329330943,0.11306566226770624,0.04308027860567448,0.10193678695206237,0.012159322014900095,0.12666230875313494,0.018544660679925076,-0.053898950276416085,-0.03911386048599664,-0.003544895694359545,0.0022512706227263875,0.028788391187146864,0.11684736932974808,0.028584445195753226,-0.08717160929247075,-0.02397167427741797,R
0.15929658361148413,-0.010390798004687021,0.1447142866059603,0.09956480753120882,0.16058515271757348,0.26695156069741494,0.18412919137840503,0.3827475537881902,0.31537803662071745,0.2962612676004605,0.4919736069620112,0.5889501389052845,0.6089265815192694,0.7632902622269335,0.7119199202875676,0.9754156034156088,1.0007734277678333,0.8514881620431148,0.779879554837146,0.7503035913269621,0.5553503567161435,0.35548475043897776,0.40305246635152453,0.3568843126542159,0.3059551148011824,0.2018735902529789,0.29691600879677493,0.2545935855157052,0.49768985591951975,0.1579098318366397,0.387923866705044,0.342037933804207,0.20104843393917016,0.26204657468019105,0.12745905708211566,0.4264938362468839,0.3841581090700795,0.16823450685218705,0.23835691448605872,0.10684959586389935,0.18675753742724338,0.10225519738785203,0.1576530918102365,0.19891944607820364,0.009975593259226312,0.09468767275320514,0.1185062344858403,0.05535332572411287,0.10158864737290102,-0.00016026659252068882,-0.08067041506696727,-0.032452481936510964,0.04976596506477272,0.03255103782654655,0.04066740330192321,0.0019484747598017237,0.024291931626062097,-0.0082726862549572,0.0234312991590267,0.04253588567445809,R
0.018415217567868812,0.059582624633315436,0.08439068356818999,0.04891401212816911,0.039445543339707935,0.15294668134626668,0.2700793855006782,0.34966535707959223,0.6143729156033396,0.5793308812441323,0.6713198849569271,0.7477898739785861,0.5918645692953386,0.6027928800072377,0.6443392030494136,0.6600869024758529,0.6519854333272452,0.7467758360106557,0.9011250647516555,0.9282591609137187,0.7794797630267302,0.6159142596468667,0.335745048279358,0.4371845343694585,0.514369553223709,0.28061169760689314,0.5161564506431849,0.9596293275343017,0.5579091891234378,0.9103986072598668,0.8772963350705393,0.5617885095408048,0.19417426536644286,0.30254854251495095,0.47635476370713414,0.3018092107111833,0.5595640891499702,0.7001369432916287,0.5973121313932062,0.4438968061872556,0.4035095679646584,0.2652472687417907,0.23370902049155842,0.17467891954540657,0.2085875127946872,0.048836963491381113,0.1672186759793147,0.11065025305126433,0.04700946871427653,0.013832512221132506,0.016268200996766968,-0.01344871361001513,0.054276416573407954,-0.07211050906463062,-0.07247397048698677,-0.0056366075319918205,0.01440790813515596,-0.03332011324387031,-0.011864127149283194,0.0652435890951028,R
0.03417378237493721,0.06392701361928281,0.11537917367792902,0.033465554177747395,-0.008070113239171547,0.06152008104961572,0.20409741868743822,0.09545763401897664,0.0982086402752324,0.12207975505253683,0.09553679737731369,0.19938576074634318,0.0320010607604954,0.2791606657736137,0.1847761762564784,0.17938421284521078,0.045309224580558506,0.19801779179204737,0.36090500596332964,0.29169077203126675,0.2616035137426705,0.3483533446937015,0.5035677624633335,0.43137935968618374,0.3461160368519001,0.4464329798165383,0.46985927396647653,0.3297406838652955,0.20568093484789532,0.38186737155981054,0.6389217718336085,0.7658801066811655,0.6329518609066952,0.39781909909806173,0.3919811298067131,0.3316484992629898,0.4973067995049222,0.9705191393450724,0.9687116649347647,0.9149867145192075,0.6086833440052335,0.5018149205332697,0.2511205962182213,0.37766738000468825,0.4168438020842583,0.4153411206437434,0.25344536416197444,0.1506374609362559,0.044944819167414406,-0.00845179945500511,-0.020079312319027685,-0.04895052120025067,0.11406199036363505,0.007579922784926865,-0.03663748996069919,0.022331029454144915,-0.030605432037399894,0.0184414400152288,0.021471064878818964,-0.06609293438717331,R
0.037620556862867104,0.1363868368198719,0.08558277773909372,-0.01745456606692579,0.05067221458783286,0.06288085626159196,0.15553157277322607,0.3384866595183209,0.2804967585477005,0.4266366401748085,0.3839481676343986,0.34987712478906785,0.4291807577036184,0.3725143760818215,0.51431353449762,0.5456312635959852,0.7868249293779628,0.6168530266418832,0.27216219737023645,0.40272035080484564,0.5185257914335089,0.444220167400503,0.46727546775047707,0.5418129611457942,0.33305828757553835,0.18721167068684103,0.6537360040685739,0.888717458109843,0.6905677753383336,0.4898071239315823,0.5087579220670967,0.6673080202723802,0.32519248657095134,0.12309712245272551,0.22647300167390577,0.3892159650197238,0.4039344678877975,0.2779743392292847,0.26751542224782443,0.23092775842249505,0.10867027679133248,0.1979822873850661,0.21099979729500262,0.08058291688953707,0.029443234949653063,0.0820090955522817,0.04425923334878676,0.09414762300076676,0.005882521466508996,-0.033555252602471955,-0.00999920211205177,-0.011598138441597822,0.09929544817479768,-0.06257888926541999,-0.0008747587216001614,0.16205939089622717,-0.025298285989515855,-0.05391877460861578,-0.08993586691543624,0.048084782258894836,R
0.04119085080967031,0.1345298284361278,0.02174016251557017,0.016382339936967832,-0.05029419138279339,0.10242842452946738,0.1628814276809709,0.22029888935604344,0.26148352397772034,0.2784341540975697,0.3752809821186178,0.42694499698668986,0.687169871692992,0.877666781516883,0.9368239950096908,0.9581761333416277,0.9753326737518302,0.8068927844408585,0.6933814355649764,0.5148607117963612,0.16722772028088856,0.4017150114315206,0.6680481782177676,0.2510694251700076,0.1760467649902398,0.6038265412580688,0.6495048880819363,0.32768916055236474,0.3581769665500518,0.5213866321097629,0.5656827579116429,0.4757122516995807,0.29914617472123173,0.2438958499372823,0.16736683459623009,0.2398179789163232,0.3630155010829078,0.4077740340984617,0.3035970045188865,0.29324166325856044,0.28368106054730374,0.19866371187286172,0.03634361760666909,0.11873908768053058,0.10897785172142375,0.017830623915204513,0.09573700366488197,0.040773271128021364,0.05482633020435356,0.05185257833604223,0.03808063393192719,-0.04848595022204046,0.08382650682241746,0.0011400246660619234,-0.0013077770659097715,0.012503233649248735,-0.010758819578014465,-0.03461149028494262,-0.002308600579548835,0.019757776934518828,R
0.038968422540190055,0.09034732962253494,0.11346240076445771,0.16084274340659432,0.09278431672091471,0.10099910791187892,0.11487078653515387,0.06263765677063461,0.22126709493035296,0.3973403366326055,0.15658900604097725,0.10773535614541677,0.06868878435056719,0.41446463110946896,0.4417217430713011,0.5464901913916178,0.5276222297097178,0.35844398470843297,0.23131380954432382,0.3500617852326944,0.7912642845138013,0.9832025236611562,0.8696535649224624,0.5182500794850697,0.5264026086674404,0.64085602441657,0.5711085496987904,0.5712607119273518,0.15221653643595634,0.22528578757870377,0.462042202632028,0.5956884648945878,0.2749635786189055,0.22767144289345825,0.28802459690993826,0.5732032007384058,0.6089435123071248,0.4805118677086715,0.5544780288272063,0.6516059712309606,0.4849735414932782,0.22828430591730883,0.12888910241392865,0.10414585427145413,0.09455873852656678,0.03133678489507971,0.11271422619418814,0.1445002701690756,0.07294275610939512,0.10611740915794778,0.005337631185080171,-0.019349701910706597,-0.13115198791090532,0.0036136237127667448,-0.05129423342164258,-0.01067768644777798,0.035479331153633026,-0.03783350021090224,-0.0385780448862568,0.10802759195515572,R
-0.02051922229116647,0.04986940134649907,-0.04203176717091198,0.09019153958529166,0.08881154966676758,0.13522878882402078,0.1048572562637588,0.06391726470361798,0.1258166619463291,0.2049567869100435,0.23866830248817053,0.4171584789634607,0.27116418991001295,0.3250645576339293,0.5233792052795868,0.45304116705423214,0.23922403810454307,0.16987152132856354,0.6759057993628373,0.9028701202175735,0.8464417581839616,0.46242158200689865,0.6803817673120495,0.8762556292243163,0.8160553608349637,0.8306467941431505,0.9014533571955213,0.5781825062337731,0.2757351613042438,0.022922836241203795,0.10851532424215868,0.02808550475296267,0.09367284964781492,0.3977136029875133,0.3261736644646027,0.18657894027717448,0.20073813336824467,0.425116879522803,0.4768992474244176,0.34821637769520525,0.1779509117669475,0.18281678953951297,0.24390031207408372,0.1917487298644459,0.1391512477577811,0.25189551772714475,0.09253528106628978,0.061389501572336386,0.011170816538004912,0.08090830286565448,0.11492955142417935,0.1370254404600847,0.00453775541841355,0.03816165636892048,0.04473936265369207,0.100188783732337,-0.017680624649325613,-0.04619556571890139,-0.07624243479638615,-0.022855829571851075,R
-0.009835727292076386,-0.017117400487671387,0.010470126597993963,0.09941685472384482,-0.006315325006234052,0.06470820291650259,0.11729985888866366,-0.07478192518014991,0.037615108658069246,0.23206407882768976,0.1403742148769618,0.2938344916170337,0.3511365507831908,0.3098427927987774,0.16372855734368108,0.061619833436196626,-0.03987169163818399,0.36567446127692826,0.7544991835727263,0.9497554274187838,1.0462241114694693,0.8627097442300965,0.6625125087483491,0.4525478773405346,0.30110199607509053,0.7315784714466208,0.8742965563952624,0.7623910865629815,0.45220717460139004,0.18385235871031014,0.3695677901314492,0.43872222280714357,0.22228062635427667,0.35863813029901276,0.3297600675689716,0.2375084433515472,0.2977980929078868,0.27283027429542867,0.20273917929374555,0.26520269114546013,0.16679807818849524,0.11964345610051189,0.13803676803944726,0.07220387426396824,0.02353025718481848,0.16359529050959237,0.11894363983569163,0.033120741354799366,0.03326818372945113,0.01281853850415754,-0.02169830577161775,0.0324837846613342,0.024320856927617478,-0.09317163888341698,-0.016558991982430143,-0.008573281659098608,-0.07207264982169692,-0.04065653032890432,-0.07676168360694059,0.004892839148118753,R
0.006534368196025592,-0.0822016811520072,-0.0024591487260121475,-0.009489929868508315,0.03826311497906536,0.0784239622848827,0.10620849497932669,0.08958891819635985,0.09865130344476766,-0.0146689829297726,-0.028281683423097337,0.1216729693111117,0.12613450745784047,0.07052397765304458,0.032968427026336164,0.15155280178242844,0.28026158107144566,0.2880524292380262,0.33473111520191684,0.5238044392364717,0.6347503660940838,0.7199709049269883,0.9480179188514538,0.9611224168454616,0.9189393236211164,0.7575948954245414,0.8429415428083898,0.756717259638752,0.7477616508886265,0.6693672647613196,0.6630917453680193,0.5357818976188323,0.2910564807486774,0.06958326172156573,-0.029839174017472835,0.14366290372579182,0.13656323734482068,0.13314273467946852,0.01439340880393438,0.06224573415108825,0.023496355493001234,0.19611894774078512,0.198290322884382,0.1406556400453614,0.08738911035566402,0.10511260278745588,0.0938650645100773,0.11134454165149675,0.021502272737610247,0.11854964802949984,-0.0486502228462222,0.04395340294850724,-0.043333763390274074,0.0035388997855492123,-0.07339603709385574,0.017029276414081793,-0.05551160575380457,-0.08737892092455565,-0.0740660130053622,-0.061885035176975134,R
